s,d_s,theta_1,d_theta_1,theta_2,d_theta_2,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_theta_2,error_theta_2,desired_d_theta_2,error_d_theta_2,desired_u
0.16701081791750597,0.0,0.18853461834401242,0.0,-0.34933382179954003,0.0,0.0,0.0,0.014229571727119812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.9140857999991567,2.544491085467493e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9575149590435164,-591.5029918087032,-2.9467770935283166,-1217.673949423622,0.0,0.9682414999988396,174.4276241946571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9559809782556306,0.3067961575771605,-2.9483110743162024,-0.30679615757707157,0.0,0.9702583999969647,0.014716757794065064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9559809782556306,0.0,-2.9483110743162024,0.0,0.0,0.9716242999966198,0.014564353411045094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9559809782556306,0.0,-2.9483110743162024,0.0,0.0,0.9745813999979873,0.014564353411045094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9590489398314017,-0.6135923151542321,-2.951379035891973,-0.6135923151542321,0.0,0.9793553999988944,0.014384256463194717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9575149590435164,0.3067961575770717,-2.9498450551040882,0.3067961575770717,0.0,0.9842893999993976,0.01451748492465516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9559809782556306,0.3067961575771605,-2.9483110743162024,0.3067961575771605,0.0,0.9888787000018056,0.014632721224034794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9590489398314017,-0.6135923151542321,-2.951379035891973,-0.6135923151542321,0.0,0.9937465000002703,0.014384256463194717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9590489398314017,0.0,-2.9498450551040882,0.3067961575771605,0.0,0.998578800001269,0.014293874460469872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9590489398314017,0.0,-2.951379035891973,-0.3067961575771605,0.0,1.003315300000395,0.014381102014256441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9575149590435164,0.3067961575770717,-2.9498450551040882,0.3067961575770717,0.0,1.0081578000026639,0.01451748492465516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9590489398314017,-0.3067961575770717,-2.951379035891973,-0.3067961575770717,0.0,1.0129176000045845,0.014328287187489531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9605829206192875,-0.3067961575771605,-2.951379035891973,0.0,0.0,1.0177875000044878,0.014162770132756332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9575149590435164,0.6135923151542321,-2.951379035891973,0.0,0.0,1.0226193000053172,0.014715705781096934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9575149590435164,0.0,-2.9498450551040882,0.3067961575770717,0.0,1.027506700003869,0.014412197959474517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9590489398314017,-0.3067961575770717,-2.951379035891973,-0.3067961575770717,0.0,1.032173600000533,0.014328287187489531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9575149590435164,0.3067961575770717,-2.9498450551040882,0.3067961575770717,0.0,1.0370478000004368,0.01451748492465516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-2.9575149590435164,0.0,-2.9498450551040882,0.0,0.0,1.0419497000002593,0.01444936430053831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
