s,d_s,theta_1,d_theta_1,theta_2,d_theta_2,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_theta_2,error_theta_2,desired_d_theta_2,error_d_theta_2,desired_u
0.13684389582516446,0.0,-0.47904043664623747,0.0,-0.338485483480677,0.0,0.0,0.0,-0.032799848376191196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,628.3185307179587,0.0,0.9072890999996162,0.026547923508898775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,624.3301806694559,6.263243556937073,624.3301806694559,0.0,0.9614865999974427,-9.672181269170219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1231848841351653,0.3067961575771605,6.264777537724958,0.3067961575771605,0.0,0.9636814999976195,-0.001466479464839858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,-0.3067961575771605,6.263243556937073,-0.3067961575771605,0.0,0.9659394999980577,-0.001619880305730614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1231848841351653,0.3067961575771605,6.264777537724958,0.3067961575771605,0.0,0.970426399999269,-0.001466479464839858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1231848841351653,0.0,6.264777537724958,0.0,0.0,0.9752094999967085,-0.0014793206899837068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1231848841351653,0.0,6.264777537724958,0.0,0.0,0.9798276999972586,-0.0014793206899837068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,-0.3067961575771605,6.263243556937073,-0.3067961575771605,0.0,0.9845159999968018,-0.001619880305730614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,0.9893230999950902,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1201169225593945,-0.30679615757698286,6.261709576149188,-0.30679615757698286,0.0,0.9941986999947403,-0.0017432587844974216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.30679615757698286,6.263243556937073,0.30679615757698286,0.0,0.9991301999943971,-0.0015898739508082168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.0039546999942104,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.0088903999931063,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.01371699999072,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.0186064999907103,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.0234930999904464,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.028376499991282,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.0332785999889893,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,6.263243556937073,0.0,0.0,1.0381715999901644,-0.0016025345580877035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
