s,d_s,theta_1,d_theta_1,theta_2,d_theta_2,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_theta_2,error_theta_2,desired_d_theta_2,error_d_theta_2,desired_u
0.18400425013736665,0.0,0.6658194759850428,0.0,0.12144707657874824,0.0,0.0,0.0,0.05241118218803993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.9014743000007002,6.236640165762595e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.027611654181941336,0.0,0.0,0.9531745000131195,-0.0001404346536768294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.1400586728019073,0.0,-3.1109130378320806,0.0,0.0,0.954612100016675,5.840218402130999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.1400586728019073,0.0,-3.1109130378320806,0.0,0.0,0.9563627000170527,5.840218402130999e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.138524692014022,0.3873036831893684,-3.107845076256309,0.3873036831893684,0.0,0.9611010000080569,0.0002673501873737718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.138524692014022,0.0,-3.107845076256309,0.0,0.0,0.9659183000185294,0.0002572048647198217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.138524692014022,0.0,-3.107845076256309,0.0,0.0,0.9707052000158001,0.0002572048647198217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.136990711226136,0.38678285120670763,-3.107845076256309,0.38678285120670763,0.0,0.9754796000052011,0.00048263742498558314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.136990711226136,-0.13064050314135603,-3.109379057044195,-6.672140099148183e-05,0.0,0.9803532000078121,0.0004730360691620237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.1354567304382504,-0.1311094690500686,-3.1124470186199655,-0.5178273147354531,0.0,0.985080200000084,0.0007180717441055382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.133922749650365,0.3878259197417896,-3.1139809994078522,0.3878259197417896,0.0,0.989967199988314,0.000944992739518687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.1277868264988222,0.5219397032615863,-3.107845076256309,0.5219397032615863,0.0,0.9948674999759533,0.0017839089578413497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.129320807286708,0.13039619074173772,-3.109379057044195,0.13039619074173772,0.0,0.9996469999750843,0.001555872480089809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1385246920140215,-0.387043091981279,3.1584664422565347,-0.387043091981279,0.0,1.0046175999741536,-0.0005264197265384856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1369907112261366,-0.3875646255393922,3.15693246146865,-0.3875646255393922,0.0,1.0093395999720087,-0.0007339744074388904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1369907112261366,0.13075185713304757,3.15693246146865,0.13075185713304757,0.0,1.014333799976157,-0.0007188047821856964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1385246920140215,0.3912550895812568,3.1584664422565347,0.3912550895812568,0.0,1.019060599981458,-0.0005077562677681459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1369907112261366,0.1304183631937523,3.15693246146865,0.1304183631937523,0.0,1.0239656999910949,-0.0007188110274051578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1369907112261366,0.0,3.15693246146865,0.0,0.0,1.0287902999843936,-0.0007216003259834325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.135456730438251,-0.387043091981279,3.155398480680764,-0.387043091981279,0.0,1.0336699999897974,-0.000941480749303728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.135456730438251,0.0,3.155398480680764,0.0,0.0,1.038548799988348,-0.0009282931189871995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1369907112261366,0.9196527505310564,3.15693246146865,0.9196527505310564,0.0,1.0434766999969725,-0.0007167012198055422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.135456730438251,0.1311094690500686,3.155398480680764,0.1311094690500686,0.0,1.0483909000031417,-0.0009255867812343008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.133922749650365,0.13066275876369698,3.152330519104993,-0.25860660036809757,0.0,1.0531937000050675,-0.001114820277018344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.135456730438251,0.3883495665533677,3.1538644998928786,0.3883495665533677,0.0,1.0581579000136117,-0.0009150755821953738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.133922749650365,0.13061825509926794,3.152330519104993,0.13061825509926794,0.0,1.0629292000085115,-0.0011246332823030883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
