s,d_s,theta_1,d_theta_1,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_u
-0.14562322709466355,0.0,-0.6204709200945279,0.0,0.0,0.0,-0.004206572053184187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.141592653589793,314.1592653589793,0.0,3.5548369999742135,-2.8771428451615496e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.1201169225593945,2.147573103039881,0.0,3.6087870000628754,0.00021448180679371016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,-1.5339807878856246,0.0,3.610441100085154,5.79982149392251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.613654399989173,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.6236298999283463,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.6336303999414667,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.6433468000032008,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.653425799915567,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.663213799940422,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.6731520999455824,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.6831396999768913,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.6930944999912754,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.703077599988319,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.712954099988565,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.7230900999857113,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.7328973000403494,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.7427937000757083,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.7526672000531107,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.7625991000095382,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.7724513000575826,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.7824005000293255,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.792359800077975,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.802426400128752,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.8122402001172304,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.8224093000171706,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.8322236000094563,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.8420689000049606,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.851944399997592,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.862031999975443,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.871750499936752,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.881719099939801,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.8916869999375194,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.9016416998347268,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.91158159985207,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.921664699795656,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.931576099828817,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.941364699858241,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.9513336998643354,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.96127919992432,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.971283399965614,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.98101239989046,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,3.991021499969065,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,4.000958799966611,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,4.010894199949689,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,4.020903500029817,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,4.030807800008915,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,4.040782299940474,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,4.050657199928537,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.135456730438251,0.0,0.0,4.06056389992591,5.456260825216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
