s,d_s,theta_1,d_theta_1,theta_2,d_theta_2,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_theta_2,error_theta_2,desired_d_theta_2,error_d_theta_2,desired_u
-0.14698629508231256,0.0,0.24875378531517156,0.0,-0.62396949543848,0.0,0.0,0.0,0.018253433616608892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.9626548999949591,5.12584212423087e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.916097477770604,0.13108706100545228,9.193146861798649,0.6554353050272613,0.0,1.2262875000014901,-0.022557986564244667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.893087765952319,-0.13090807201612173,9.105709956889164,-0.7860074860431981,0.0,1.22768619999988,-0.02435499662164302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.893087765952319,-0.13090807201612173,9.104175976101281,-0.26181614403209186,0.0,1.2298976000020048,-0.02425850212287447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.8976897083159763,1.1769673564341194,9.108777918464938,1.0460592844181493,0.0,1.2347720000107074,-0.024642313918567485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.899223689103862,0.0,9.108777918464938,-0.2621741220109805,0.0,1.2393868000071961,-0.023675582406997832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.900757669891748,0.2622637695137293,9.107243937677051,-0.39238832500906096,0.0,1.2444059000117704,-0.023546021142798256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.9053596122554044,1.0488757524003212,9.110311899252823,0.9178558695949058,0.0,1.2491116000164766,-0.023701631909209164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.908427573831176,0.3929925161108705,9.110311899252824,-0.2615478439698896,0.0,1.254043000022648,-0.022831783805909285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.908427573831176,0.3929925161108705,9.110311899252824,-0.2615478439698896,0.0,1.2588410000316799,-0.022831783805909285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.908427573831176,0.3929925161108705,9.108777918464938,0.26197263330537934,0.0,1.263702900017961,-0.02283599233686034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.916097477770604,0.918708548528534,9.113379860828594,0.2641681884475465,0.0,1.268614400018123,-0.022378989461092093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
