s,d_s,theta_1,d_theta_1,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_u
0.2006271237829453,0.0,-0.31697222594227353,0.0,0.0,0.0,-0.0024745947335882896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.141592653589793,314.1592653589793,0.0,7.69830789999105,-2.703382982743847e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,-0.6135923151542766,0.0,7.795858999947086,-5.1783896860764896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.797149899881333,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.799913699855097,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.809922099928372,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.81992449995596,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.829696299973875,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.839538099942729,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.8494218999985605,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.859363400028087,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.86923830001615,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.87915549997706,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1354567304382504,0.0,0.0,7.889065600000322,-5.126739775575405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
