s,d_s,theta_1,d_theta_1,theta_2,d_theta_2,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_theta_2,error_theta_2,desired_d_theta_2,error_d_theta_2,desired_u
-0.3537208943780159,0.0,-0.7900141230158084,0.0,-0.45379579044390067,0.0,0.0,0.0,-0.027116933321811122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,628.3185307179587,0.0,0.9053376000374556,0.0024587369053349593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-628.3185307179587,0.0,0.9577585000079125,-0.0020649008160738814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.124718864923051,624.9437729846102,3.124718864923051,624.9437729846102,0.0,0.9602504000067711,-6.618185509757369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,-0.6135923151543209,9.40330222973898,-0.9203884727315303,0.0,0.9626088999211788,-0.0011927026697770725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.124718864923051,0.6135923151543209,9.406370191314751,0.6135923151543209,0.0,0.9674866999266669,-0.0010042638397636527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.115514980195737,-1.8407769454627854,3.115514980195737,-1.5339807878855758,0.0,0.9721779999090359,-0.001629251670312317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.126252845710937,2.1475731030399454,3.126252845710937,2.1475731030399454,0.0,0.9765636998927221,-0.0009697909380563355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.126252845710937,0.0,3.126252845710937,0.0,0.0,0.9813482998870313,-0.0009064574487369285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1231848841351653,-0.6135923151543209,9.404836210526867,-0.9203884727315303,0.0,0.986049099941738,-0.0011013253734797085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,-0.3067961575771605,9.40330222973898,-0.30679615757733814,0.0,0.9909245999297127,-0.0011842578710325941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,9.40330222973898,0.0,0.0,0.995702899992466,-0.0011812621460825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,9.40330222973898,0.0,0.0,1.000621399958618,-0.0011812621460825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,9.40330222973898,0.0,0.0,1.0054713999852538,-0.0011812621460825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,9.40330222973898,0.0,0.0,1.0103996999096125,-0.0011812621460825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,9.40330222973898,0.0,0.0,1.0152720998739824,-0.0011812621460825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,9.40330222973898,0.0,0.0,1.020007399842143,-0.0011812621460825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,0.0,9.40330222973898,0.0,0.0,1.0248902997700498,-0.0011812621460825514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.124718864923051,0.6135923151543209,9.406370191314751,0.6135923151543209,0.0,1.0296776997856796,-0.0010042638397636527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1216509033472795,-0.6135923151543209,9.40330222973898,-0.6135923151543209,0.0,1.034622599836439,-0.001191036622454352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1231848841351653,0.3067961575771605,9.404836210526867,0.3067961575771605,0.0,1.039303499739617,-0.001091311666206531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
