s,d_s,theta_1,d_theta_1,theta_2,d_theta_2,u,time,T,desired_s,error_s,desired_d_s,error_d_s,desired_theta_1,error_theta_1,desired_d_theta_1,error_d_theta_1,desired_theta_2,error_theta_2,desired_d_theta_2,error_d_theta_2,desired_u
-0.29150447920994754,0.0,0.050858765807003284,0.0,-0.20963722693856776,0.0,0.0,0.0,0.0023840798515007452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,314.1592653589793,0.0,0.9087916000280529,0.0012293684526677225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.141592653589793,0.0,0.0,0.9637535000219941,-2.394708664868031e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.100175172316881,-310.0175172316881,-3.0326800176499127,-617.4272671239705,0.0,0.9652735000709072,7.9725094844305175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.100175172316881,0.0,-3.0326800176499127,0.0,0.0,0.9683657999848947,0.002566618014161662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.1308547880745934,-5.21553467881122,3.1845441156505907,-6.596117387908309,0.0,0.9782089999644086,-0.0008046484215485832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.090971287589567,6.135923151542612,3.1707382885596207,-1.3805827090970455,0.0,0.9879445999395102,0.004371605995583304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.098641191528995,-0.7669903939428124,3.1553984806807636,-1.5339807878857137,0.0,0.9976934000151232,0.0025216688564930626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.100175172316881,-0.15339807878858025,3.1461945959534496,-0.9203884727313927,0.0,1.0075412000296637,0.0023826350693957094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,-3.104777114680538,-0.46019423636569634,3.1354567304382504,-1.0737865515199285,0.0,1.0174471001373604,0.002103810212956903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
